Episode no = 100; won: False; iter_time_steps = 23; Q(s,a) = nan; score = -522.0; mean_score/100_episodes = -510.15; reward = -522.0; mean_reward/100_episodes = -510.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-12 03:41:34
Episode no = 1200; won: False; iter_time_steps = 9; Q(s,a) = -4.560179312563436; score = -508.0; mean_score/100_episodes = -509.31; reward = -508.0; mean_reward/100_episodes = -509.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.84, win percentage = 0.0, 2024-12-12 03:43:21
Episode no = 1300; won: False; iter_time_steps = 10; Q(s,a) = -6.447114102516727; score = -509.0; mean_score/100_episodes = -509.84; reward = -509.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8266666666666667, win percentage = 0.0, 2024-12-12 03:43:31
Episode no = 1400; won: False; iter_time_steps = 15; Q(s,a) = -4.44910490690069; score = -514.0; mean_score/100_episodes = -509.54; reward = -514.0; mean_reward/100_episodes = -509.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8133333333333334, win percentage = 0.0, 2024-12-12 03:43:42
Episode no = 1500; won: False; iter_time_steps = 8; Q(s,a) = -5.400480314480747; score = -507.0; mean_score/100_episodes = -510.29; reward = -507.0; mean_reward/100_episodes = -510.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8, win percentage = 0.0, 2024-12-12 03:43:55
Episode no = 1600; won: False; iter_time_steps = 10; Q(s,a) = -6.727643465735083; score = -509.0; mean_score/100_episodes = -510.79; reward = -509.0; mean_reward/100_episodes = -510.62; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7866666666666666, win percentage = 0.0, 2024-12-12 03:44:06
Episode no = 1700; won: False; iter_time_steps = 17; Q(s,a) = -3.666399579303792; score = -516.0; mean_score/100_episodes = -510.27; reward = -516.0; mean_reward/100_episodes = -510.1; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7733333333333333, win percentage = 0.0, 2024-12-12 03:44:15
Episode no = 1800; won: False; iter_time_steps = 15; Q(s,a) = -4.955948033028163; score = -504.0; mean_score/100_episodes = -510.37; reward = -503.0; mean_reward/100_episodes = -510.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.76, win percentage = 0.0, 2024-12-12 03:44:27
Episode no = 1900; won: False; iter_time_steps = 14; Q(s,a) = -6.120731538425163; score = -513.0; mean_score/100_episodes = -509.06; reward = -513.0; mean_reward/100_episodes = -508.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2024-12-12 03:44:37
Episode no = 2000; won: False; iter_time_steps = 15; Q(s,a) = -7.181455670889408; score = -514.0; mean_score/100_episodes = -509.36; reward = -514.0; mean_reward/100_episodes = -509.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2024-12-12 03:44:46
Episode no = 2100; won: False; iter_time_steps = 12; Q(s,a) = -7.369899032797549; score = -511.0; mean_score/100_episodes = -510.27; reward = -511.0; mean_reward/100_episodes = -510.13; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.72, win percentage = 0.0, 2024-12-12 03:44:58
Episode no = 2200; won: False; iter_time_steps = 12; Q(s,a) = -8.199357921365447; score = -511.0; mean_score/100_episodes = -499.58; reward = -511.0; mean_reward/100_episodes = -503.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7066666666666667, win percentage = 0.01, 2024-12-12 03:45:09
Episode no = 2300; won: False; iter_time_steps = 8; Q(s,a) = -10.707203590358215; score = -507.0; mean_score/100_episodes = -509.31; reward = -507.0; mean_reward/100_episodes = -509.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2024-12-12 03:45:19
Episode no = 2400; won: False; iter_time_steps = 13; Q(s,a) = -9.049769186840066; score = -512.0; mean_score/100_episodes = -508.76; reward = -512.0; mean_reward/100_episodes = -508.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2024-12-12 03:45:30
Episode no = 2500; won: False; iter_time_steps = 9; Q(s,a) = -10.49850246853867; score = -508.0; mean_score/100_episodes = -509.4; reward = -508.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2024-12-12 03:45:41
Episode no = 2600; won: False; iter_time_steps = 10; Q(s,a) = -13.499695573942983; score = -509.0; mean_score/100_episodes = -509.09; reward = -509.0; mean_reward/100_episodes = -509.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2024-12-12 03:45:51
Episode no = 2700; won: False; iter_time_steps = 18; Q(s,a) = -11.272256112591204; score = -507.0; mean_score/100_episodes = -509.48; reward = -506.0; mean_reward/100_episodes = -509.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.64, win percentage = 0.0, 2024-12-12 03:46:03
Episode no = 2800; won: False; iter_time_steps = 7; Q(s,a) = -12.9163530648115; score = -506.0; mean_score/100_episodes = -509.76; reward = -506.0; mean_reward/100_episodes = -509.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2024-12-12 03:46:14
Episode no = 2900; won: False; iter_time_steps = 7; Q(s,a) = -13.547241603230953; score = -506.0; mean_score/100_episodes = -509.82; reward = -506.0; mean_reward/100_episodes = -509.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2024-12-12 03:46:24
Episode no = 3000; won: False; iter_time_steps = 6; Q(s,a) = -12.690194753005436; score = -505.0; mean_score/100_episodes = -510.4; reward = -505.0; mean_reward/100_episodes = -510.33; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6, win percentage = 0.0, 2024-12-12 03:46:36
Episode no = 3100; won: False; iter_time_steps = 10; Q(s,a) = -13.393715298858357; score = -509.0; mean_score/100_episodes = -509.69; reward = -509.0; mean_reward/100_episodes = -509.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2024-12-12 03:46:48
Episode no = 3200; won: False; iter_time_steps = 8; Q(s,a) = -14.764268793189373; score = -507.0; mean_score/100_episodes = -510.2; reward = -507.0; mean_reward/100_episodes = -510.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2024-12-12 03:47:00
Episode no = 3300; won: False; iter_time_steps = 8; Q(s,a) = -15.36819585074699; score = -507.0; mean_score/100_episodes = -509.39; reward = -507.0; mean_reward/100_episodes = -509.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.56, win percentage = 0.0, 2024-12-12 03:47:12
Episode no = 3400; won: False; iter_time_steps = 13; Q(s,a) = -14.961484156182582; score = -512.0; mean_score/100_episodes = -509.98; reward = -512.0; mean_reward/100_episodes = -510.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2024-12-12 03:47:25
Episode no = 3500; won: False; iter_time_steps = 13; Q(s,a) = -14.918830884178789; score = -512.0; mean_score/100_episodes = -509.02; reward = -512.0; mean_reward/100_episodes = -508.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2024-12-12 03:47:37
Episode no = 3600; won: False; iter_time_steps = 7; Q(s,a) = -15.704452656407796; score = -506.0; mean_score/100_episodes = -510.53; reward = -506.0; mean_reward/100_episodes = -509.97; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.52, win percentage = 0.0, 2024-12-12 03:47:49
Episode no = 3700; won: False; iter_time_steps = 22; Q(s,a) = -15.959530193356883; score = -521.0; mean_score/100_episodes = -509.23; reward = -521.0; mean_reward/100_episodes = -509.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2024-12-12 03:48:02
Episode no = 3800; won: False; iter_time_steps = 14; Q(s,a) = -16.175801757744818; score = -513.0; mean_score/100_episodes = -510.69; reward = -513.0; mean_reward/100_episodes = -510.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4933333333333333, win percentage = 0.0, 2024-12-12 03:48:15
Episode no = 3900; won: False; iter_time_steps = 8; Q(s,a) = -16.630579524393948; score = -507.0; mean_score/100_episodes = -509.32; reward = -507.0; mean_reward/100_episodes = -509.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.48, win percentage = 0.0, 2024-12-12 03:48:28
Episode no = 4000; won: False; iter_time_steps = 13; Q(s,a) = -16.165822193794973; score = -512.0; mean_score/100_episodes = -510.92; reward = -512.0; mean_reward/100_episodes = -510.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2024-12-12 03:48:42
Episode no = 4100; won: False; iter_time_steps = 10; Q(s,a) = -17.2345046884693; score = -509.0; mean_score/100_episodes = -509.97; reward = -509.0; mean_reward/100_episodes = -509.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.45333333333333337, win percentage = 0.0, 2024-12-12 03:48:56
Episode no = 4200; won: False; iter_time_steps = 7; Q(s,a) = -16.95543459929015; score = -506.0; mean_score/100_episodes = -508.86; reward = -506.0; mean_reward/100_episodes = -508.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2024-12-12 03:49:08
Episode no = 4300; won: False; iter_time_steps = 7; Q(s,a) = -17.380342791525287; score = -506.0; mean_score/100_episodes = -510.42; reward = -506.0; mean_reward/100_episodes = -510.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2024-12-12 03:49:20
Episode no = 4400; won: False; iter_time_steps = 10; Q(s,a) = -17.804004527778424; score = -509.0; mean_score/100_episodes = -500.68; reward = -509.0; mean_reward/100_episodes = -504.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.41333333333333333, win percentage = 0.01, 2024-12-12 03:49:35
Episode no = 4500; won: False; iter_time_steps = 11; Q(s,a) = -17.302892805675036; score = -510.0; mean_score/100_episodes = -510.09; reward = -510.0; mean_reward/100_episodes = -510.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4, win percentage = 0.0, 2024-12-12 03:49:48
Episode no = 4600; won: False; iter_time_steps = 13; Q(s,a) = -17.156191030586196; score = -512.0; mean_score/100_episodes = -511.42; reward = -512.0; mean_reward/100_episodes = -511.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3866666666666667, win percentage = 0.0, 2024-12-12 03:50:01
Episode no = 4700; won: False; iter_time_steps = 10; Q(s,a) = -17.380968569371362; score = -509.0; mean_score/100_episodes = -511.07; reward = -509.0; mean_reward/100_episodes = -510.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2024-12-12 03:50:16
Episode no = 4800; won: False; iter_time_steps = 26; Q(s,a) = -17.54072994281497; score = -515.0; mean_score/100_episodes = -511.51; reward = -514.0; mean_reward/100_episodes = -511.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.36, win percentage = 0.0, 2024-12-12 03:50:31
Episode no = 4900; won: False; iter_time_steps = 11; Q(s,a) = -18.409072935176397; score = -510.0; mean_score/100_episodes = -510.58; reward = -510.0; mean_reward/100_episodes = -510.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3466666666666667, win percentage = 0.0, 2024-12-12 03:50:46
Episode no = 5000; won: False; iter_time_steps = 8; Q(s,a) = -17.79491927837552; score = -507.0; mean_score/100_episodes = -510.41; reward = -507.0; mean_reward/100_episodes = -510.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.33333333333333337, win percentage = 0.0, 2024-12-12 03:50:58
Episode no = 5100; won: False; iter_time_steps = 15; Q(s,a) = -18.092330587854693; score = -514.0; mean_score/100_episodes = -510.11; reward = -514.0; mean_reward/100_episodes = -510.07; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.31999999999999995, win percentage = 0.0, 2024-12-12 03:51:11
Episode no = 5200; won: False; iter_time_steps = 10; Q(s,a) = -18.6002393890116; score = -509.0; mean_score/100_episodes = -511.28; reward = -509.0; mean_reward/100_episodes = -511.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.30666666666666664, win percentage = 0.0, 2024-12-12 03:51:25
Episode no = 5300; won: False; iter_time_steps = 19; Q(s,a) = -18.54504854299408; score = -508.0; mean_score/100_episodes = -510.84; reward = -507.0; mean_reward/100_episodes = -510.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.29333333333333333, win percentage = 0.0, 2024-12-12 03:51:45
Episode no = 5400; won: False; iter_time_steps = 21; Q(s,a) = -18.170810168756947; score = -520.0; mean_score/100_episodes = -510.68; reward = -520.0; mean_reward/100_episodes = -510.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.28, win percentage = 0.0, 2024-12-12 03:51:57
Episode no = 5500; won: False; iter_time_steps = 8; Q(s,a) = -19.403801506607543; score = -507.0; mean_score/100_episodes = -510.94; reward = -507.0; mean_reward/100_episodes = -510.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2666666666666667, win percentage = 0.0, 2024-12-12 03:52:07
Episode no = 5600; won: False; iter_time_steps = 9; Q(s,a) = -18.736852595236847; score = -508.0; mean_score/100_episodes = -510.98; reward = -508.0; mean_reward/100_episodes = -510.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2533333333333333, win percentage = 0.0, 2024-12-12 03:52:18
Episode no = 5700; won: False; iter_time_steps = 15; Q(s,a) = -18.44701302506179; score = -504.0; mean_score/100_episodes = -509.86; reward = -503.0; mean_reward/100_episodes = -509.79; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.24, win percentage = 0.0, 2024-12-12 03:52:27
Episode no = 5800; won: False; iter_time_steps = 18; Q(s,a) = -18.384888244349156; score = -517.0; mean_score/100_episodes = -510.62; reward = -517.0; mean_reward/100_episodes = -510.67; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.22666666666666668, win percentage = 0.0, 2024-12-12 03:52:43
Episode no = 5900; won: False; iter_time_steps = 26; Q(s,a) = -18.693759932994855; score = -525.0; mean_score/100_episodes = -510.26; reward = -525.0; mean_reward/100_episodes = -510.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.21333333333333337, win percentage = 0.0, 2024-12-12 03:53:02
Episode no = 6000; won: False; iter_time_steps = 6; Q(s,a) = -19.39728129409376; score = -505.0; mean_score/100_episodes = -510.82; reward = -505.0; mean_reward/100_episodes = -510.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.19999999999999996, win percentage = 0.0, 2024-12-12 03:53:19
Episode no = 6100; won: False; iter_time_steps = 10; Q(s,a) = -18.910204491306764; score = -509.0; mean_score/100_episodes = -510.55; reward = -509.0; mean_reward/100_episodes = -510.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.18666666666666665, win percentage = 0.0, 2024-12-12 03:53:39
Episode no = 6200; won: False; iter_time_steps = 10; Q(s,a) = -18.630183042498086; score = -509.0; mean_score/100_episodes = -510.62; reward = -509.0; mean_reward/100_episodes = -510.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.17333333333333334, win percentage = 0.0, 2024-12-12 03:54:01
Episode no = 6300; won: False; iter_time_steps = 15; Q(s,a) = -18.6274349490549; score = -514.0; mean_score/100_episodes = -510.65; reward = -514.0; mean_reward/100_episodes = -510.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.16000000000000003, win percentage = 0.0, 2024-12-12 03:54:23
Episode no = 6400; won: False; iter_time_steps = 8; Q(s,a) = -19.237660459292098; score = -507.0; mean_score/100_episodes = -508.71; reward = -507.0; mean_reward/100_episodes = -508.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1466666666666666, win percentage = 0.0, 2024-12-12 03:54:43
Episode no = 6500; won: False; iter_time_steps = 9; Q(s,a) = -19.8794908408845; score = -508.0; mean_score/100_episodes = -509.65; reward = -508.0; mean_reward/100_episodes = -509.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1333333333333333, win percentage = 0.0, 2024-12-12 03:55:04
Episode no = 6600; won: False; iter_time_steps = 10; Q(s,a) = -19.746953569876595; score = -509.0; mean_score/100_episodes = -509.87; reward = -509.0; mean_reward/100_episodes = -509.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.12, win percentage = 0.0, 2024-12-12 03:55:25
Episode no = 6700; won: False; iter_time_steps = 12; Q(s,a) = -19.38927248850397; score = -511.0; mean_score/100_episodes = -509.56; reward = -511.0; mean_reward/100_episodes = -509.45; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.10666666666666669, win percentage = 0.0, 2024-12-12 03:55:45
Episode no = 6800; won: False; iter_time_steps = 19; Q(s,a) = -19.095744104646826; score = -508.0; mean_score/100_episodes = -499.15; reward = -507.0; mean_reward/100_episodes = -503.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.01, 2024-12-12 03:56:06
Episode no = 6900; won: False; iter_time_steps = 31; Q(s,a) = -18.87605096721694; score = -530.0; mean_score/100_episodes = -509.93; reward = -530.0; mean_reward/100_episodes = -509.85; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:56:27
Episode no = 7000; won: False; iter_time_steps = 19; Q(s,a) = -18.98419705328297; score = -518.0; mean_score/100_episodes = -511.04; reward = -518.0; mean_reward/100_episodes = -510.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:56:49
Episode no = 7100; won: False; iter_time_steps = 43; Q(s,a) = -18.364988057763917; score = -542.0; mean_score/100_episodes = -513.45; reward = -542.0; mean_reward/100_episodes = -513.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:57:13
Episode no = 7200; won: False; iter_time_steps = 19; Q(s,a) = -18.90795991926018; score = -518.0; mean_score/100_episodes = -514.45; reward = -518.0; mean_reward/100_episodes = -514.28; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:57:40
Episode no = 7300; won: False; iter_time_steps = 16; Q(s,a) = -19.073820284296264; score = -515.0; mean_score/100_episodes = -513.31; reward = -515.0; mean_reward/100_episodes = -513.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:58:05
Episode no = 7400; won: False; iter_time_steps = 11; Q(s,a) = -19.148506761639837; score = -510.0; mean_score/100_episodes = -512.02; reward = -510.0; mean_reward/100_episodes = -511.98; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:58:28
Episode no = 7500; won: False; iter_time_steps = 9; Q(s,a) = -19.18397232455873; score = -508.0; mean_score/100_episodes = -511.15; reward = -508.0; mean_reward/100_episodes = -510.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:58:48
Episode no = 7600; won: False; iter_time_steps = 9; Q(s,a) = -19.680097820988642; score = -508.0; mean_score/100_episodes = -510.47; reward = -508.0; mean_reward/100_episodes = -510.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:59:09
Episode no = 7700; won: False; iter_time_steps = 7; Q(s,a) = -18.758742133795586; score = -506.0; mean_score/100_episodes = -510.98; reward = -506.0; mean_reward/100_episodes = -510.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:59:29
Episode no = 7800; won: False; iter_time_steps = 7; Q(s,a) = -19.43688551661122; score = -506.0; mean_score/100_episodes = -510.77; reward = -506.0; mean_reward/100_episodes = -510.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 03:59:53
Episode no = 7900; won: False; iter_time_steps = 14; Q(s,a) = -18.2497754100581; score = -513.0; mean_score/100_episodes = -509.8; reward = -513.0; mean_reward/100_episodes = -509.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 04:00:08
Episode no = 8000; won: False; iter_time_steps = 11; Q(s,a) = -19.33664902891367; score = -510.0; mean_score/100_episodes = -508.93; reward = -510.0; mean_reward/100_episodes = -508.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-12 04:00:19
