Episode no = 100; won: False; iter_time_steps = 8; Q(s,a) = nan; score = -507.0; mean_score/100_episodes = -509.71; reward = -507.0; mean_reward/100_episodes = -509.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-16 04:17:10
Episode no = 2800; won: False; iter_time_steps = 11; Q(s,a) = -13.801938529530652; score = -510.0; mean_score/100_episodes = -510.5; reward = -510.0; mean_reward/100_episodes = -510.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2024-12-16 04:21:05
Episode no = 2900; won: False; iter_time_steps = 6; Q(s,a) = -14.180344573982737; score = -505.0; mean_score/100_episodes = -508.5; reward = -505.0; mean_reward/100_episodes = -508.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2024-12-16 04:21:13
Episode no = 3000; won: False; iter_time_steps = 10; Q(s,a) = -14.538299944955961; score = -509.0; mean_score/100_episodes = -509.38; reward = -509.0; mean_reward/100_episodes = -509.19; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6, win percentage = 0.0, 2024-12-16 04:21:22
Episode no = 3100; won: False; iter_time_steps = 13; Q(s,a) = -14.906236573339516; score = -512.0; mean_score/100_episodes = -508.69; reward = -512.0; mean_reward/100_episodes = -508.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2024-12-16 04:21:30
Episode no = 3200; won: False; iter_time_steps = 13; Q(s,a) = -15.204659142669572; score = -512.0; mean_score/100_episodes = -509.65; reward = -512.0; mean_reward/100_episodes = -509.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2024-12-16 04:21:39
Episode no = 3300; won: False; iter_time_steps = 8; Q(s,a) = -15.517274119888837; score = -507.0; mean_score/100_episodes = -509.8; reward = -507.0; mean_reward/100_episodes = -509.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.56, win percentage = 0.0, 2024-12-16 04:21:49
Episode no = 3400; won: False; iter_time_steps = 5; Q(s,a) = -15.836227906746448; score = -504.0; mean_score/100_episodes = -509.74; reward = -504.0; mean_reward/100_episodes = -509.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2024-12-16 04:22:00
Episode no = 3500; won: False; iter_time_steps = 8; Q(s,a) = -16.102575801003635; score = -507.0; mean_score/100_episodes = -510.18; reward = -507.0; mean_reward/100_episodes = -510.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2024-12-16 04:22:10
Episode no = 3600; won: False; iter_time_steps = 13; Q(s,a) = -16.369573834537462; score = -512.0; mean_score/100_episodes = -509.81; reward = -512.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.52, win percentage = 0.0, 2024-12-16 04:22:20
Episode no = 3700; won: False; iter_time_steps = 10; Q(s,a) = -16.61127096195339; score = -509.0; mean_score/100_episodes = -508.84; reward = -509.0; mean_reward/100_episodes = -508.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2024-12-16 04:22:30
Episode no = 3800; won: False; iter_time_steps = 13; Q(s,a) = -16.889858286015873; score = -512.0; mean_score/100_episodes = -509.45; reward = -512.0; mean_reward/100_episodes = -509.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4933333333333333, win percentage = 0.0, 2024-12-16 04:22:39
Episode no = 3900; won: False; iter_time_steps = 11; Q(s,a) = -17.11738727927988; score = -510.0; mean_score/100_episodes = -509.39; reward = -510.0; mean_reward/100_episodes = -509.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.48, win percentage = 0.0, 2024-12-16 04:22:48
Episode no = 4000; won: False; iter_time_steps = 12; Q(s,a) = -17.358505094551806; score = -511.0; mean_score/100_episodes = -510.3; reward = -511.0; mean_reward/100_episodes = -510.03; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2024-12-16 04:22:59
Episode no = 4100; won: False; iter_time_steps = 9; Q(s,a) = -17.601954761822633; score = -508.0; mean_score/100_episodes = -510.28; reward = -508.0; mean_reward/100_episodes = -510.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.45333333333333337, win percentage = 0.0, 2024-12-16 04:23:10
Episode no = 4200; won: False; iter_time_steps = 11; Q(s,a) = -17.79392591744197; score = -510.0; mean_score/100_episodes = -510.52; reward = -510.0; mean_reward/100_episodes = -510.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2024-12-16 04:23:22
Episode no = 4300; won: False; iter_time_steps = 9; Q(s,a) = -17.986423340786388; score = -508.0; mean_score/100_episodes = -509.89; reward = -508.0; mean_reward/100_episodes = -509.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2024-12-16 04:23:32
Episode no = 4400; won: False; iter_time_steps = 9; Q(s,a) = -18.11438155932909; score = -508.0; mean_score/100_episodes = -510.4; reward = -508.0; mean_reward/100_episodes = -510.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.41333333333333333, win percentage = 0.0, 2024-12-16 04:23:44
Episode no = 4500; won: False; iter_time_steps = 9; Q(s,a) = -18.328525730184253; score = -508.0; mean_score/100_episodes = -509.44; reward = -508.0; mean_reward/100_episodes = -509.44; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4, win percentage = 0.0, 2024-12-16 04:23:53
Episode no = 4600; won: False; iter_time_steps = 8; Q(s,a) = -18.5140628184765; score = -507.0; mean_score/100_episodes = -510.31; reward = -507.0; mean_reward/100_episodes = -510.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3866666666666667, win percentage = 0.0, 2024-12-16 04:24:03
Episode no = 4700; won: False; iter_time_steps = 9; Q(s,a) = -18.675106576489693; score = -508.0; mean_score/100_episodes = -510.53; reward = -508.0; mean_reward/100_episodes = -510.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2024-12-16 04:24:14
Episode no = 4800; won: False; iter_time_steps = 10; Q(s,a) = -18.791666545060195; score = -509.0; mean_score/100_episodes = -510.39; reward = -509.0; mean_reward/100_episodes = -510.37; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.36, win percentage = 0.0, 2024-12-16 04:24:25
Episode no = 4900; won: False; iter_time_steps = 10; Q(s,a) = -18.939304245865504; score = -509.0; mean_score/100_episodes = -510.18; reward = -509.0; mean_reward/100_episodes = -510.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3466666666666667, win percentage = 0.0, 2024-12-16 04:24:37
Episode no = 5000; won: False; iter_time_steps = 9; Q(s,a) = -19.045877814089998; score = -508.0; mean_score/100_episodes = -509.82; reward = -508.0; mean_reward/100_episodes = -509.89; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.33333333333333337, win percentage = 0.0, 2024-12-16 04:24:47
Episode no = 5100; won: False; iter_time_steps = 7; Q(s,a) = -19.174434542715765; score = -506.0; mean_score/100_episodes = -510.28; reward = -506.0; mean_reward/100_episodes = -510.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.31999999999999995, win percentage = 0.0, 2024-12-16 04:24:58
Episode no = 5200; won: False; iter_time_steps = 10; Q(s,a) = -19.21964225788052; score = -509.0; mean_score/100_episodes = -510.78; reward = -509.0; mean_reward/100_episodes = -510.73; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.30666666666666664, win percentage = 0.0, 2024-12-16 04:25:10
Episode no = 5300; won: False; iter_time_steps = 10; Q(s,a) = -19.33478105837511; score = -509.0; mean_score/100_episodes = -510.41; reward = -509.0; mean_reward/100_episodes = -510.26; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.29333333333333333, win percentage = 0.0, 2024-12-16 04:25:20
Episode no = 5400; won: False; iter_time_steps = 9; Q(s,a) = -19.40038365769705; score = -508.0; mean_score/100_episodes = -511.13; reward = -508.0; mean_reward/100_episodes = -511.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.28, win percentage = 0.0, 2024-12-16 04:25:32
Episode no = 5500; won: False; iter_time_steps = 7; Q(s,a) = -19.588237204504566; score = -506.0; mean_score/100_episodes = -511.35; reward = -506.0; mean_reward/100_episodes = -511.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2666666666666667, win percentage = 0.0, 2024-12-16 04:25:45
Episode no = 5600; won: False; iter_time_steps = 12; Q(s,a) = -19.637318922820047; score = -511.0; mean_score/100_episodes = -509.97; reward = -511.0; mean_reward/100_episodes = -509.93; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2533333333333333, win percentage = 0.0, 2024-12-16 04:25:56
Episode no = 5700; won: False; iter_time_steps = 12; Q(s,a) = -19.68355154686347; score = -511.0; mean_score/100_episodes = -511.18; reward = -511.0; mean_reward/100_episodes = -511.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.24, win percentage = 0.0, 2024-12-16 04:26:07
Episode no = 5800; won: False; iter_time_steps = 12; Q(s,a) = -19.783474926549758; score = -511.0; mean_score/100_episodes = -510.9; reward = -511.0; mean_reward/100_episodes = -510.88; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.22666666666666668, win percentage = 0.0, 2024-12-16 04:26:19
Episode no = 5900; won: False; iter_time_steps = 10; Q(s,a) = -19.936118152299162; score = -509.0; mean_score/100_episodes = -509.82; reward = -509.0; mean_reward/100_episodes = -509.82; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.21333333333333337, win percentage = 0.0, 2024-12-16 04:26:30
Episode no = 6000; won: False; iter_time_steps = 7; Q(s,a) = -20.00077082744011; score = -506.0; mean_score/100_episodes = -510.45; reward = -506.0; mean_reward/100_episodes = -510.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.19999999999999996, win percentage = 0.0, 2024-12-16 04:26:41
Episode no = 6100; won: False; iter_time_steps = 12; Q(s,a) = -20.08478404241344; score = -511.0; mean_score/100_episodes = -511.15; reward = -511.0; mean_reward/100_episodes = -511.25; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.18666666666666665, win percentage = 0.0, 2024-12-16 04:26:53
Episode no = 6200; won: False; iter_time_steps = 11; Q(s,a) = -20.146714982517754; score = -510.0; mean_score/100_episodes = -511.99; reward = -510.0; mean_reward/100_episodes = -511.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.17333333333333334, win percentage = 0.0, 2024-12-16 04:27:07
Episode no = 6300; won: False; iter_time_steps = 8; Q(s,a) = -20.25170477828023; score = -507.0; mean_score/100_episodes = -511.42; reward = -507.0; mean_reward/100_episodes = -511.4; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.16000000000000003, win percentage = 0.0, 2024-12-16 04:27:19
Episode no = 6400; won: False; iter_time_steps = 7; Q(s,a) = -20.259474636999098; score = -506.0; mean_score/100_episodes = -510.56; reward = -506.0; mean_reward/100_episodes = -510.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1466666666666666, win percentage = 0.0, 2024-12-16 04:27:30
Episode no = 6500; won: False; iter_time_steps = 10; Q(s,a) = -20.36705960024938; score = -509.0; mean_score/100_episodes = -511.8; reward = -509.0; mean_reward/100_episodes = -511.8; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1333333333333333, win percentage = 0.0, 2024-12-16 04:27:43
Episode no = 6600; won: False; iter_time_steps = 12; Q(s,a) = -20.366998375254674; score = -511.0; mean_score/100_episodes = -511.07; reward = -511.0; mean_reward/100_episodes = -511.16; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.12, win percentage = 0.0, 2024-12-16 04:27:55
Episode no = 6700; won: False; iter_time_steps = 11; Q(s,a) = -20.462907400864122; score = -510.0; mean_score/100_episodes = -510.92; reward = -510.0; mean_reward/100_episodes = -510.92; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.10666666666666669, win percentage = 0.0, 2024-12-16 04:28:07
Episode no = 6800; won: False; iter_time_steps = 12; Q(s,a) = -20.463360800920302; score = -511.0; mean_score/100_episodes = -510.57; reward = -511.0; mean_reward/100_episodes = -510.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:28:18
Episode no = 6900; won: False; iter_time_steps = 11; Q(s,a) = -20.500383144947843; score = -510.0; mean_score/100_episodes = -510.6; reward = -510.0; mean_reward/100_episodes = -510.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:28:29
Episode no = 7000; won: False; iter_time_steps = 8; Q(s,a) = -20.57497085053336; score = -507.0; mean_score/100_episodes = -510.79; reward = -507.0; mean_reward/100_episodes = -510.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:28:41
Episode no = 7100; won: False; iter_time_steps = 8; Q(s,a) = -20.62794445198254; score = -507.0; mean_score/100_episodes = -510.52; reward = -507.0; mean_reward/100_episodes = -510.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:28:52
Episode no = 7200; won: False; iter_time_steps = 8; Q(s,a) = -20.645074873516702; score = -507.0; mean_score/100_episodes = -510.11; reward = -507.0; mean_reward/100_episodes = -510.11; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:29:02
Episode no = 7300; won: False; iter_time_steps = 11; Q(s,a) = -20.6942902756965; score = -510.0; mean_score/100_episodes = -510.65; reward = -510.0; mean_reward/100_episodes = -510.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:29:13
Episode no = 7400; won: False; iter_time_steps = 11; Q(s,a) = -20.65935139747125; score = -510.0; mean_score/100_episodes = -510.5; reward = -510.0; mean_reward/100_episodes = -510.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:29:26
Episode no = 7500; won: False; iter_time_steps = 9; Q(s,a) = -20.718649450412617; score = -508.0; mean_score/100_episodes = -510.75; reward = -508.0; mean_reward/100_episodes = -510.63; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:29:39
Episode no = 7600; won: False; iter_time_steps = 16; Q(s,a) = -20.751823252272708; score = -515.0; mean_score/100_episodes = -510.79; reward = -515.0; mean_reward/100_episodes = -510.77; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:29:50
Episode no = 7700; won: False; iter_time_steps = 16; Q(s,a) = -19.881988422826048; score = -505.0; mean_score/100_episodes = -510.25; reward = -515.0; mean_reward/100_episodes = -510.3; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:30:02
Episode no = 7800; won: False; iter_time_steps = 10; Q(s,a) = -20.90906335126576; score = -509.0; mean_score/100_episodes = -509.58; reward = -509.0; mean_reward/100_episodes = -509.39; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:30:15
Episode no = 7900; won: False; iter_time_steps = 17; Q(s,a) = -20.553743523152434; score = -506.0; mean_score/100_episodes = -510.35; reward = -505.0; mean_reward/100_episodes = -510.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:30:27
Episode no = 8000; won: False; iter_time_steps = 9; Q(s,a) = -20.388913057364917; score = -508.0; mean_score/100_episodes = -511.02; reward = -508.0; mean_reward/100_episodes = -511.0; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:30:39
Episode no = 8100; won: False; iter_time_steps = 9; Q(s,a) = -19.974868628603918; score = -508.0; mean_score/100_episodes = -508.48; reward = -508.0; mean_reward/100_episodes = -508.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-16 04:30:48
