Episode no = 100; won: False; iter_time_steps = 6; Q(s,a) = nan; score = -505.0; mean_score/100_episodes = -508.59; reward = -505.0; mean_reward/100_episodes = -508.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.9866666666666667, win percentage = 0.0, 2024-12-23 05:09:46
Episode no = 1200; won: False; iter_time_steps = 6; Q(s,a) = nan; score = -505.0; mean_score/100_episodes = -509.76; reward = -505.0; mean_reward/100_episodes = -509.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.84, win percentage = 0.0, 2024-12-23 05:11:44
Episode no = 1300; won: False; iter_time_steps = 16; Q(s,a) = -7.358768712870166; score = -515.0; mean_score/100_episodes = -509.61; reward = -515.0; mean_reward/100_episodes = -509.58; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8266666666666667, win percentage = 0.0, 2024-12-23 05:11:54
Episode no = 1400; won: False; iter_time_steps = 6; Q(s,a) = nan; score = -505.0; mean_score/100_episodes = -509.36; reward = -505.0; mean_reward/100_episodes = -509.35; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8133333333333334, win percentage = 0.0, 2024-12-23 05:12:05
Episode no = 1500; won: False; iter_time_steps = 19; Q(s,a) = nan; score = -508.0; mean_score/100_episodes = -509.29; reward = -507.0; mean_reward/100_episodes = -509.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.8, win percentage = 0.0, 2024-12-23 05:12:16
Episode no = 1600; won: False; iter_time_steps = 12; Q(s,a) = -9.01138981256967; score = -511.0; mean_score/100_episodes = -509.63; reward = -511.0; mean_reward/100_episodes = -509.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7866666666666666, win percentage = 0.0, 2024-12-23 05:12:27
Episode no = 1700; won: False; iter_time_steps = 11; Q(s,a) = -8.949254231088211; score = -510.0; mean_score/100_episodes = -509.08; reward = -510.0; mean_reward/100_episodes = -508.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7733333333333333, win percentage = 0.0, 2024-12-23 05:12:38
Episode no = 1800; won: False; iter_time_steps = 20; Q(s,a) = -6.884103219111034; score = -519.0; mean_score/100_episodes = -509.1; reward = -519.0; mean_reward/100_episodes = -509.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.76, win percentage = 0.0, 2024-12-23 05:12:48
Episode no = 1900; won: False; iter_time_steps = 18; Q(s,a) = -8.897953257990661; score = -517.0; mean_score/100_episodes = -509.78; reward = -517.0; mean_reward/100_episodes = -509.7; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7466666666666666, win percentage = 0.0, 2024-12-23 05:13:00
Episode no = 2000; won: False; iter_time_steps = 12; Q(s,a) = -8.510815682192348; score = -511.0; mean_score/100_episodes = -508.83; reward = -511.0; mean_reward/100_episodes = -508.68; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7333333333333334, win percentage = 0.0, 2024-12-23 05:13:12
Episode no = 2100; won: False; iter_time_steps = 9; Q(s,a) = -8.267950444667786; score = -508.0; mean_score/100_episodes = -509.2; reward = -508.0; mean_reward/100_episodes = -509.04; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.72, win percentage = 0.0, 2024-12-23 05:13:24
Episode no = 2200; won: False; iter_time_steps = 8; Q(s,a) = -7.041992630278949; score = -507.0; mean_score/100_episodes = -509.99; reward = -507.0; mean_reward/100_episodes = -509.9; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.7066666666666667, win percentage = 0.0, 2024-12-23 05:13:36
Episode no = 2300; won: False; iter_time_steps = 10; Q(s,a) = -8.275919364826647; score = -509.0; mean_score/100_episodes = -509.79; reward = -509.0; mean_reward/100_episodes = -509.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6933333333333334, win percentage = 0.0, 2024-12-23 05:13:46
Episode no = 2400; won: False; iter_time_steps = 16; Q(s,a) = -5.324705616849926; score = -515.0; mean_score/100_episodes = -509.78; reward = -515.0; mean_reward/100_episodes = -509.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6799999999999999, win percentage = 0.0, 2024-12-23 05:13:59
Episode no = 2500; won: False; iter_time_steps = 9; Q(s,a) = -8.434325510821957; score = -508.0; mean_score/100_episodes = -508.58; reward = -508.0; mean_reward/100_episodes = -508.42; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6666666666666667, win percentage = 0.0, 2024-12-23 05:14:10
Episode no = 2600; won: False; iter_time_steps = 9; Q(s,a) = -8.112888501570893; score = -508.0; mean_score/100_episodes = -509.37; reward = -508.0; mean_reward/100_episodes = -509.24; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6533333333333333, win percentage = 0.0, 2024-12-23 05:14:21
Episode no = 2700; won: False; iter_time_steps = 11; Q(s,a) = -9.15768189553576; score = -510.0; mean_score/100_episodes = -510.1; reward = -510.0; mean_reward/100_episodes = -509.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.64, win percentage = 0.0, 2024-12-23 05:14:32
Episode no = 2800; won: False; iter_time_steps = 10; Q(s,a) = -8.005689644412083; score = -509.0; mean_score/100_episodes = -511.29; reward = -509.0; mean_reward/100_episodes = -511.14; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6266666666666667, win percentage = 0.0, 2024-12-23 05:14:47
Episode no = 2900; won: False; iter_time_steps = 10; Q(s,a) = -9.177931184721889; score = -509.0; mean_score/100_episodes = -509.59; reward = -509.0; mean_reward/100_episodes = -509.48; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6133333333333333, win percentage = 0.0, 2024-12-23 05:14:59
Episode no = 3000; won: False; iter_time_steps = 10; Q(s,a) = -4.402891145423685; score = -509.0; mean_score/100_episodes = -498.85; reward = -509.0; mean_reward/100_episodes = -502.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.6, win percentage = 0.01, 2024-12-23 05:15:12
Episode no = 3100; won: False; iter_time_steps = 6; Q(s,a) = -3.1336949127669653; score = -505.0; mean_score/100_episodes = -508.03; reward = -505.0; mean_reward/100_episodes = -507.69; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5866666666666667, win percentage = 0.0, 2024-12-23 05:15:23
Episode no = 3200; won: False; iter_time_steps = 16; Q(s,a) = 9.40288470130447; score = -505.0; mean_score/100_episodes = -508.5; reward = -504.0; mean_reward/100_episodes = -508.08; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5733333333333333, win percentage = 0.0, 2024-12-23 05:15:35
Episode no = 3300; won: False; iter_time_steps = 10; Q(s,a) = -4.275291444961091; score = -509.0; mean_score/100_episodes = -508.1; reward = -509.0; mean_reward/100_episodes = -507.75; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.56, win percentage = 0.0, 2024-12-23 05:15:47
Episode no = 3400; won: False; iter_time_steps = 14; Q(s,a) = 2.6605040070715775; score = -503.0; mean_score/100_episodes = -506.85; reward = -502.0; mean_reward/100_episodes = -506.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5466666666666666, win percentage = 0.0, 2024-12-23 05:15:57
Episode no = 3500; won: False; iter_time_steps = 11; Q(s,a) = -3.1407142040427667; score = -510.0; mean_score/100_episodes = -507.84; reward = -510.0; mean_reward/100_episodes = -507.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5333333333333333, win percentage = 0.0, 2024-12-23 05:16:08
Episode no = 3600; won: False; iter_time_steps = 10; Q(s,a) = -5.737399481972691; score = -509.0; mean_score/100_episodes = -506.83; reward = -509.0; mean_reward/100_episodes = -506.6; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.52, win percentage = 0.0, 2024-12-23 05:16:18
Episode no = 3700; won: False; iter_time_steps = 6; Q(s,a) = -4.227792470729868; score = -505.0; mean_score/100_episodes = -508.15; reward = -505.0; mean_reward/100_episodes = -507.43; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.5066666666666666, win percentage = 0.0, 2024-12-23 05:16:32
Episode no = 3800; won: False; iter_time_steps = 8; Q(s,a) = -7.840591833013277; score = -507.0; mean_score/100_episodes = -497.64; reward = -507.0; mean_reward/100_episodes = -501.46; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4933333333333333, win percentage = 0.01, 2024-12-23 05:16:44
Episode no = 3900; won: False; iter_time_steps = 7; Q(s,a) = -9.029546210141023; score = -506.0; mean_score/100_episodes = -506.83; reward = -506.0; mean_reward/100_episodes = -506.49; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.48, win percentage = 0.0, 2024-12-23 05:16:55
Episode no = 4000; won: False; iter_time_steps = 13; Q(s,a) = -1.1274365208408261; score = -502.0; mean_score/100_episodes = -508.14; reward = -501.0; mean_reward/100_episodes = -507.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4666666666666667, win percentage = 0.0, 2024-12-23 05:17:07
Episode no = 4100; won: False; iter_time_steps = 11; Q(s,a) = -0.5423591930742704; score = -500.0; mean_score/100_episodes = -506.84; reward = -499.0; mean_reward/100_episodes = -506.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.45333333333333337, win percentage = 0.0, 2024-12-23 05:17:21
Episode no = 4200; won: False; iter_time_steps = 5; Q(s,a) = -8.550583728425018; score = -504.0; mean_score/100_episodes = -507.28; reward = -504.0; mean_reward/100_episodes = -506.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.43999999999999995, win percentage = 0.0, 2024-12-23 05:17:32
Episode no = 4300; won: False; iter_time_steps = 6; Q(s,a) = -8.59316212816248; score = -505.0; mean_score/100_episodes = -506.45; reward = -505.0; mean_reward/100_episodes = -506.12; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.42666666666666664, win percentage = 0.0, 2024-12-23 05:17:41
Episode no = 4400; won: False; iter_time_steps = 6; Q(s,a) = -8.558407975879163; score = -505.0; mean_score/100_episodes = -506.25; reward = -505.0; mean_reward/100_episodes = -505.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.41333333333333333, win percentage = 0.0, 2024-12-23 05:17:50
Episode no = 4500; won: False; iter_time_steps = 11; Q(s,a) = -9.308979060258912; score = -510.0; mean_score/100_episodes = -506.92; reward = -510.0; mean_reward/100_episodes = -506.56; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.4, win percentage = 0.0, 2024-12-23 05:18:03
Episode no = 4600; won: False; iter_time_steps = 19; Q(s,a) = 1.8419819080909774; score = -508.0; mean_score/100_episodes = -506.95; reward = -507.0; mean_reward/100_episodes = -506.53; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3866666666666667, win percentage = 0.0, 2024-12-23 05:18:14
Episode no = 4700; won: False; iter_time_steps = 5; Q(s,a) = -5.29561115195033; score = -504.0; mean_score/100_episodes = -506.44; reward = -504.0; mean_reward/100_episodes = -506.23; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3733333333333333, win percentage = 0.0, 2024-12-23 05:18:25
Episode no = 4800; won: False; iter_time_steps = 9; Q(s,a) = -9.2416446903773; score = -508.0; mean_score/100_episodes = -506.42; reward = -508.0; mean_reward/100_episodes = -505.87; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.36, win percentage = 0.0, 2024-12-23 05:18:36
Episode no = 4900; won: False; iter_time_steps = 5; Q(s,a) = -1.7832787248910928; score = -504.0; mean_score/100_episodes = -505.82; reward = -504.0; mean_reward/100_episodes = -505.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.3466666666666667, win percentage = 0.0, 2024-12-23 05:18:45
Episode no = 5000; won: False; iter_time_steps = 5; Q(s,a) = -1.9019315168600734; score = -504.0; mean_score/100_episodes = -505.81; reward = -504.0; mean_reward/100_episodes = -505.38; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.33333333333333337, win percentage = 0.0, 2024-12-23 05:18:51
Episode no = 5100; won: False; iter_time_steps = 5; Q(s,a) = -0.557207801658306; score = -504.0; mean_score/100_episodes = -505.69; reward = -504.0; mean_reward/100_episodes = -505.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.31999999999999995, win percentage = 0.0, 2024-12-23 05:18:57
Episode no = 5200; won: False; iter_time_steps = 23; Q(s,a) = 10.88951121256681; score = -512.0; mean_score/100_episodes = -505.82; reward = -511.0; mean_reward/100_episodes = -505.41; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.30666666666666664, win percentage = 0.0, 2024-12-23 05:19:03
Episode no = 5300; won: False; iter_time_steps = 19; Q(s,a) = 2.465707624562564; score = -508.0; mean_score/100_episodes = -506.1; reward = -507.0; mean_reward/100_episodes = -505.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.29333333333333333, win percentage = 0.0, 2024-12-23 05:19:10
Episode no = 5400; won: False; iter_time_steps = 17; Q(s,a) = 2.608268045478183; score = -506.0; mean_score/100_episodes = -506.42; reward = -505.0; mean_reward/100_episodes = -505.95; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.28, win percentage = 0.0, 2024-12-23 05:19:17
Episode no = 5500; won: False; iter_time_steps = 5; Q(s,a) = -1.4283559098164798; score = -504.0; mean_score/100_episodes = -506.25; reward = -504.0; mean_reward/100_episodes = -505.71; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2666666666666667, win percentage = 0.0, 2024-12-23 05:19:24
Episode no = 5600; won: False; iter_time_steps = 23; Q(s,a) = 5.485004146787496; score = -512.0; mean_score/100_episodes = -506.49; reward = -511.0; mean_reward/100_episodes = -506.02; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.2533333333333333, win percentage = 0.0, 2024-12-23 05:19:31
Episode no = 5700; won: False; iter_time_steps = 5; Q(s,a) = -2.0059460286356843; score = -504.0; mean_score/100_episodes = -497.41; reward = -504.0; mean_reward/100_episodes = -501.06; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.24, win percentage = 0.01, 2024-12-23 05:19:39
Episode no = 5800; won: False; iter_time_steps = 5; Q(s,a) = -1.2757502774236125; score = -504.0; mean_score/100_episodes = -497.92; reward = -504.0; mean_reward/100_episodes = -501.54; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.22666666666666668, win percentage = 0.01, 2024-12-23 05:19:47
Episode no = 5900; won: False; iter_time_steps = 19; Q(s,a) = 4.1835865315183325; score = -508.0; mean_score/100_episodes = -507.28; reward = -507.0; mean_reward/100_episodes = -506.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.21333333333333337, win percentage = 0.0, 2024-12-23 05:19:54
Episode no = 6000; won: False; iter_time_steps = 27; Q(s,a) = 5.507758133395037; score = -516.0; mean_score/100_episodes = -497.87; reward = -515.0; mean_reward/100_episodes = -501.5; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.19999999999999996, win percentage = 0.01, 2024-12-23 05:20:01
Episode no = 6100; won: False; iter_time_steps = 31; Q(s,a) = 6.107641206469937; score = -520.0; mean_score/100_episodes = -508.76; reward = -519.0; mean_reward/100_episodes = -508.22; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.18666666666666665, win percentage = 0.0, 2024-12-23 05:20:10
Episode no = 6200; won: False; iter_time_steps = 23; Q(s,a) = 6.983909873823029; score = -512.0; mean_score/100_episodes = -509.03; reward = -511.0; mean_reward/100_episodes = -508.52; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.17333333333333334, win percentage = 0.0, 2024-12-23 05:20:19
Episode no = 6300; won: False; iter_time_steps = 8; Q(s,a) = 3.20576216383939; score = -507.0; mean_score/100_episodes = -489.42; reward = -507.0; mean_reward/100_episodes = -497.18; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.16000000000000003, win percentage = 0.02, 2024-12-23 05:20:28
Episode no = 6400; won: False; iter_time_steps = 11; Q(s,a) = 4.073504632965203; score = -510.0; mean_score/100_episodes = -509.63; reward = -510.0; mean_reward/100_episodes = -509.17; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1466666666666666, win percentage = 0.0, 2024-12-23 05:20:36
Episode no = 6500; won: False; iter_time_steps = 10; Q(s,a) = 2.834624763323598; score = -509.0; mean_score/100_episodes = -509.22; reward = -509.0; mean_reward/100_episodes = -508.72; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1333333333333333, win percentage = 0.0, 2024-12-23 05:20:45
Episode no = 6600; won: True; iter_time_steps = 23; Q(s,a) = 20.566850874195676; score = 498.0; mean_score/100_episodes = -489.57; reward = 89.0; mean_reward/100_episodes = -497.32; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.12, win percentage = 0.02, 2024-12-23 05:20:54
Episode no = 6700; won: False; iter_time_steps = 14; Q(s,a) = 7.1844684319671845; score = -503.0; mean_score/100_episodes = -508.97; reward = -502.0; mean_reward/100_episodes = -508.55; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.10666666666666669, win percentage = 0.0, 2024-12-23 05:21:02
Episode no = 6800; won: False; iter_time_steps = 11; Q(s,a) = 3.827240176898716; score = -510.0; mean_score/100_episodes = -509.83; reward = -510.0; mean_reward/100_episodes = -509.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:11
Episode no = 6900; won: False; iter_time_steps = 17; Q(s,a) = 7.38252235767698; score = -506.0; mean_score/100_episodes = -507.65; reward = -505.0; mean_reward/100_episodes = -507.15; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:19
Episode no = 7000; won: False; iter_time_steps = 11; Q(s,a) = 4.715732383006639; score = -510.0; mean_score/100_episodes = -506.43; reward = -510.0; mean_reward/100_episodes = -505.96; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:26
Episode no = 7100; won: False; iter_time_steps = 11; Q(s,a) = 3.3784640834387147; score = -510.0; mean_score/100_episodes = -506.17; reward = -510.0; mean_reward/100_episodes = -505.64; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:32
Episode no = 7200; won: False; iter_time_steps = 11; Q(s,a) = 2.5902295240465696; score = -510.0; mean_score/100_episodes = -506.71; reward = -510.0; mean_reward/100_episodes = -506.27; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:39
Episode no = 7300; won: False; iter_time_steps = 5; Q(s,a) = 2.1241078693944693; score = -504.0; mean_score/100_episodes = -505.88; reward = -504.0; mean_reward/100_episodes = -505.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:47
Episode no = 7400; won: False; iter_time_steps = 13; Q(s,a) = 5.231818331296037; score = -502.0; mean_score/100_episodes = -506.77; reward = -501.0; mean_reward/100_episodes = -506.34; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:21:53
Episode no = 7500; won: False; iter_time_steps = 11; Q(s,a) = 3.4569310646504494; score = -510.0; mean_score/100_episodes = -507.03; reward = -510.0; mean_reward/100_episodes = -506.51; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:01
Episode no = 7600; won: False; iter_time_steps = 13; Q(s,a) = 8.762059704298816; score = -502.0; mean_score/100_episodes = -506.42; reward = -501.0; mean_reward/100_episodes = -505.86; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:08
Episode no = 7700; won: False; iter_time_steps = 13; Q(s,a) = 11.582363859793436; score = -502.0; mean_score/100_episodes = -506.66; reward = -501.0; mean_reward/100_episodes = -506.21; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:15
Episode no = 7800; won: False; iter_time_steps = 13; Q(s,a) = 13.377279006733126; score = -502.0; mean_score/100_episodes = -505.9; reward = -501.0; mean_reward/100_episodes = -505.36; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:21
Episode no = 7900; won: False; iter_time_steps = 11; Q(s,a) = 7.464431160977041; score = -510.0; mean_score/100_episodes = -506.29; reward = -510.0; mean_reward/100_episodes = -505.78; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:29
Episode no = 8000; won: False; iter_time_steps = 12; Q(s,a) = 16.443314029580318; score = -501.0; mean_score/100_episodes = -506.81; reward = -500.0; mean_reward/100_episodes = -506.31; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:36
Episode no = 8100; won: False; iter_time_steps = 5; Q(s,a) = 13.318714456113328; score = -504.0; mean_score/100_episodes = -506.62; reward = -504.0; mean_reward/100_episodes = -506.05; snn_single_energy = 0; snn_total_energy = 0; ann_single_energy = 0; ann_total_energy = 0; and epsilon = 0.1, win percentage = 0.0, 2024-12-23 05:22:43
